Invoice_No,Invoice_Date,Customer_ID,Product,Quantity,Unit_Price,Country
INV501969,2025-01-11 00:00:00,CUST1197,Backpack,2,32.17,India
INV503091,2025-01-11 00:00:00,CUST1311,Phone Case,4,10.75,India
INV503091,2025-01-11 00:00:00,CUST1311,Wireless Mouse,1,19.27,India
INV503091,2025-01-11 00:00:00,CUST1311,Webcam,2,44.27,India
INV503258,2025-01-11 00:00:00,CUST1328,Webcam,2,46.65,India
INV503258,2025-01-11 00:00:00,CUST1328,Headphones,4,46.23,India
INV503398,2025-01-11 00:00:00,CUST1343,Notebook Set,3,9.55,UAE
INV503398,2025-01-11 00:00:00,CUST1343,Webcam,2,53.87,India
INV503398,2025-01-11 00:00:00,CUST1343,Desk Lamp,6,27.78,India
INV503908,2025-01-11 00:00:00,CUST1400,Mini Tripod,4,9.84,India
INV500461,2025-01-12 00:00:00,CUST1044,Portable SSD,1,77.76,UAE
INV500461,2025-01-12 00:00:00,CUST1044,Gaming Mouse Pad,2,13.78,United Kingdom
INV500730,2025-01-12 00:00:00,CUST1072,Mini Tripod,4,11.44,India
INV500730,2025-01-12 00:00:00,CUST1072,Mini Tripod,2,11.18,India
INV501278,2025-01-12 00:00:00,CUST1129,Mechanical Keyboard,4,57.01,Singapore
INV501929,2025-01-12 00:00:00,CUST1192,Power Bank,2,33.75,Singapore
INV502166,2025-01-12 00:00:00,CUST1216,Desk Lamp,3,24.27,India
INV502166,2025-01-12 00:00:00,CUST1216,Gaming Mouse Pad,4,16.31,India
INV502166,2025-01-12 00:00:00,CUST1216,Water Bottle,4,16.67,India
INV502340,2025-01-12 00:00:00,CUST1236,Smartwatch Strap,5,20.19,India
INV502340,2025-01-12 00:00:00,CUST1236,Power Bank,2,43.25,Singapore
INV502465,2025-01-12 00:00:00,CUST1251,Mini Tripod,4,13.6,India
INV502465,2025-01-12 00:00:00,CUST1251,Fitness Band,3,36.59,UAE
INV502465,2025-01-12 00:00:00,CUST1251,HDMI Cable,2,9.77,India
INV502523,2025-01-12 00:00:00,CUST1257,Webcam,2,60.99,India
INV502725,2025-01-12 00:00:00,CUST1277,Bluetooth Speaker,6,51.02,India
INV502725,2025-01-12 00:00:00,CUST1277,Wireless Mouse,3,23.17,India
INV503646,2025-01-12 00:00:00,CUST1372,Water Bottle,2,15.05,India
INV503646,2025-01-12 00:00:00,CUST1372,Headphones,2,51.49,United Kingdom
INV503797,2025-01-12 00:00:00,CUST1387,Mechanical Keyboard,4,80.07,UAE
INV503797,2025-01-12 00:00:00,CUST1387,Smartwatch Strap,4,20.37,United Kingdom
INV503797,2025-01-12 00:00:00,CUST1387,Headphones,6,75.84,UAE
INV500206,2025-01-13 00:00:00,CUST1017,Laptop Stand,2,35.67,UAE
INV500206,2025-01-13 00:00:00,CUST1017,Smartwatch Strap,2,12.96,India
INV500857,2025-01-13 00:00:00,CUST1085,Portable SSD,3,77.68,India
INV500857,2025-01-13 00:00:00,CUST1085,Mini Tripod,4,10.2,India
INV501092,2025-01-13 00:00:00,CUST1108,Portable SSD,2,92.43,United Kingdom
INV501092,2025-01-13 00:00:00,CUST1108,Portable SSD,2,94.64,United Kingdom
INV501448,2025-01-13 00:00:00,CUST1144,Fitness Band,2,27.9,India
INV501751,2025-01-13 00:00:00,CUST1176,Fitness Band,3,32.52,UAE
INV501751,2025-01-13 00:00:00,CUST1176,Webcam,4,40.4,United Kingdom
INV501821,2025-01-13 00:00:00,CUST1181,Webcam,2,44.03,India
INV501821,2025-01-13 00:00:00,CUST1181,Webcam,3,45.22,UAE
INV502220,2025-01-13 00:00:00,CUST1224,Mechanical Keyboard,3,42.43,India
INV502220,2025-01-13 00:00:00,CUST1224,Wireless Mouse,1,14.05,United Kingdom
INV502475,2025-01-13 00:00:00,CUST1252,Desk Lamp,1,20.71,UAE
INV502475,2025-01-13 00:00:00,CUST1252,Portable SSD,3,79.76,India
INV502475,2025-01-13 00:00:00,CUST1252,Power Bank,1,26.24,India
INV503031,2025-01-13 00:00:00,,Webcam,2,67.17,United Kingdom
INV503201,2025-01-13 00:00:00,CUST1323,Mechanical Keyboard,1,53.74,India
INV503740,2025-01-13 00:00:00,CUST1382,Power Bank,4,27.88,India
INV500614,2025-01-14 00:00:00,CUST1057,Backpack,1,36.58,India
INV500614,2025-01-14 00:00:00,CUST1057,USB-C Hub,3,29.36,India
INV500839,2025-01-14 00:00:00,CUST1082,Mini Tripod,2,11.97,India
INV501355,2025-01-14 00:00:00,CUST1135,Wireless Mouse,5,20.99,India
INV501355,2025-01-14 00:00:00,CUST1135,USB-C Hub,3,34.57,United Kingdom
INV501355,2025-01-14 00:00:00,CUST1135,Gaming Mouse Pad,4,18.27,UAE
INV501439,2025-01-14 00:00:00,CUST1143,Portable SSD,4,110.13,India
INV501892,2025-01-14 00:00:00,CUST1189,Fitness Band,3,37.35,India
INV501892,2025-01-14 00:00:00,CUST1189,Fitness Band,4,31.91,India
INV501949,2025-01-14 00:00:00,CUST1195,Phone Case,3,9.87,India
INV502211,2025-01-14 00:00:00,CUST1222,Notebook Set,1,8.41,UAE
INV502670,2025-01-14 00:00:00,CUST1273,Mini Tripod,3,10.81,India
INV502670,2025-01-14 00:00:00,CUST1273,Smartwatch Strap,2,12.44,United Kingdom
INV503189,2025-01-14 00:00:00,CUST1322,Gaming Mouse Pad,2,16.69,Singapore
INV503449,2025-01-14 00:00:00,CUST1350,Phone Case,3,10.12,United Kingdom
INV503449,2025-01-14 00:00:00,CUST1350,Notebook Set,4,8.56,India
INV503449,2025-01-14 00:00:00,CUST1350,Smartwatch Strap,2,12.38,India
INV500610,2025-01-15 00:00:00,CUST1057,HDMI Cable,2,7.95,India
INV500731,2025-01-15 00:00:00,CUST1072,Smartwatch Strap,3,12.17,UAE
INV500731,2025-01-15 00:00:00,CUST1072,Wireless Mouse,3,20.42,India
INV500731,2025-01-15 00:00:00,CUST1072,Wireless Mouse,4,20.26,UAE
INV500739,2025-01-15 00:00:00,CUST1073,Mechanical Keyboard,4,54.94,Singapore
INV500800,2025-01-15 00:00:00,CUST1079,Bluetooth Speaker,2,39.84,India
INV500800,2025-01-15 00:00:00,CUST1079,Water Bottle,4,13.85,India
INV500800,2025-01-15 00:00:00,CUST1079,Mechanical Keyboard,4,56.48,UAE
INV500822,2025-01-15 00:00:00,CUST1081,Backpack,3,41.53,India
INV500822,2025-01-15 00:00:00,CUST1081,Mechanical Keyboard,3,57.19,Singapore
INV501206,2025-01-15 00:00:00,CUST1123,Webcam,3,44.91,India
INV501535,2025-01-15 00:00:00,CUST1155,Charging Cable,3,9.54,India
INV501623,2025-01-15 00:00:00,CUST1164,Webcam,1,40.73,United Kingdom
INV501623,2025-01-15 00:00:00,CUST1164,USB-C Hub,1,25.46,India
INV501623,2025-01-15 00:00:00,CUST1164,USB-C Hub,2,25.66,India
INV503101,2025-01-15 00:00:00,CUST1313,Portable SSD,1,92.57,India
INV503101,2025-01-15 00:00:00,CUST1313,Fitness Band,1,36.98,Singapore
INV503101,2025-01-15 00:00:00,CUST1313,Water Bottle,1,15.47,India
INV503507,2025-01-15 00:00:00,CUST1356,Bluetooth Speaker,4,42.56,Singapore
INV503507,2025-01-15 00:00:00,CUST1356,Webcam,1,44.47,UAE
INV503895,2025-01-15 00:00:00,CUST1398,Bluetooth Speaker,1,38.64,India
INV503895,2025-01-15 00:00:00,CUST1398,Notebook Set,3,7.07,India
INV501612,2025-01-16 00:00:00,CUST1163,Wireless Mouse,3,18.19,India
INV501612,2025-01-16 00:00:00,CUST1163,HDMI Cable,3,8.45,India
INV501622,2025-01-16 00:00:00,CUST1164,Bluetooth Speaker,3,33.88,India
INV501622,2025-01-16 00:00:00,CUST1164,HDMI Cable,2,8.21,India
INV501622,2025-01-16 00:00:00,CUST1164,Gaming Mouse Pad,1,15.01,India
INV502805,2025-01-16 00:00:00,CUST1286,HDMI Cable,1,8.35,Singapore
INV503054,2025-01-16 00:00:00,CUST1307,Smartwatch Strap,1,12.06,India
INV503054,2025-01-16 00:00:00,CUST1307,Bluetooth Speaker,4,38.76,India
INV503097,2025-01-16 00:00:00,CUST1312,Water Bottle,4,13.53,Singapore
INV503097,2025-01-16 00:00:00,CUST1312,HDMI Cable,2,8.86,Singapore
INV503097,2025-01-16 00:00:00,CUST1312,Smartwatch Strap,4,13.18,India
INV503172,2025-01-16 00:00:00,CUST1320,Power Bank,3,28.44,India
INV503172,2025-01-16 00:00:00,CUST1320,HDMI Cable,2,9.82,India
INV503417,2025-01-16 00:00:00,CUST1346,Desk Lamp,3,21.29,Singapore
INV500043,2025-01-17 00:00:00,CUST1004,Phone Case,4,9.9,Singapore
INV501635,2025-01-17 00:00:00,CUST1166,Backpack,2,58.56,India
INV501635,2025-01-17 00:00:00,CUST1166,Mechanical Keyboard,2,79.16,United Kingdom
INV501749,2025-01-17 00:00:00,CUST1176,Water Bottle,4,14.3,UAE
INV501749,2025-01-17 00:00:00,CUST1176,HDMI Cable,2,8.01,India
INV501749,2025-01-17 00:00:00,CUST1176,USB-C Hub,1,29.11,United Kingdom
INV502909,2025-01-17 00:00:00,CUST1295,Mechanical Keyboard,2,48.93,United Kingdom
INV502909,2025-01-17 00:00:00,CUST1295,Power Bank,2,25.41,UAE
INV502909,2025-01-17 00:00:00,CUST1295,Desk Lamp,1,20.7,India
INV502985,2025-01-17 00:00:00,CUST1301,Power Bank,4,26.36,India
INV502985,2025-01-17 00:00:00,CUST1301,Notebook Set,4,6.07,India
INV502985,2025-01-17 00:00:00,CUST1301,Notebook Set,1,7.11,United Kingdom
INV503421,2025-01-17 00:00:00,CUST1346,Gaming Mouse Pad,3,15.69,Singapore
INV503421,2025-01-17 00:00:00,CUST1346,Water Bottle,1,14.08,UAE
INV503828,2025-01-17 00:00:00,CUST1392,Laptop Stand,3,27.48,UAE
INV500258,2025-01-18 00:00:00,CUST1023,Mechanical Keyboard,2,60.52,Singapore
INV500637,2025-01-18 00:00:00,CUST1060,Mini Tripod,1,11.58,Singapore
INV501186,2025-01-18 00:00:00,CUST1120,Phone Case,1,12.05,India
INV501186,2025-01-18 00:00:00,CUST1120,Power Bank,3,30.18,India
INV502934,2025-01-18 00:00:00,CUST1298,Backpack,4,47.11,India
INV502934,2025-01-18 00:00:00,CUST1298,Smartwatch Strap,4,16.96,UAE
INV502934,2025-01-18 00:00:00,CUST1298,Notebook Set,2,9.38,India
INV503463,2025-01-18 00:00:00,CUST1351,Smartwatch Strap,2,12.24,India
INV500251,2025-01-19 00:00:00,CUST1023,USB-C Hub,1,38.01,Singapore
INV500251,2025-01-19 00:00:00,CUST1023,HDMI Cable,4,10.82,India
INV500413,2025-01-19 00:00:00,CUST1041,Notebook Set,2,7.02,United Kingdom
INV500930,2025-01-19 00:00:00,CUST1091,Notebook Set,6,9.22,United Kingdom
INV501389,2025-01-19 00:00:00,CUST1138,Mechanical Keyboard,2,45.81,India
INV501389,2025-01-19 00:00:00,CUST1138,Fitness Band,3,30.82,India
INV501389,2025-01-19 00:00:00,CUST1138,Desk Lamp,3,21.37,India
INV502021,2025-01-19 00:00:00,CUST1202,Power Bank,3,26.77,India
INV502356,2025-01-19 00:00:00,CUST1237,Backpack,4,43.36,India
INV502447,2025-01-19 00:00:00,CUST1249,Mechanical Keyboard,2,58.48,Singapore
INV502447,2025-01-19 00:00:00,CUST1249,Fitness Band,2,35.04,India
INV502447,2025-01-19 00:00:00,CUST1249,Charging Cable,1,6.88,UAE
INV503020,2025-01-19 00:00:00,CUST1305,Fitness Band,6,48.61,United Kingdom
INV503708,2025-01-19 00:00:00,CUST1378,Backpack,1,41.37,UAE
INV501899,2025-01-20 00:00:00,CUST1189,Portable SSD,2,94.21,India
INV502231,2025-01-20 00:00:00,CUST1225,Smartwatch Strap,6,20.36,UAE
INV502231,2025-01-20 00:00:00,CUST1225,Wireless Mouse,5,28.49,India
INV502527,2025-01-20 00:00:00,CUST1257,Backpack,3,57.67,India
INV502527,2025-01-20 00:00:00,CUST1257,Laptop Stand,2,45.5,India
INV502979,2025-01-20 00:00:00,CUST1300,Phone Case,2,9.56,India
INV502979,2025-01-20 00:00:00,CUST1300,Webcam,1,42.87,India
INV503168,2025-01-20 00:00:00,CUST1319,Power Bank,4,25.97,United Kingdom
INV500042,2025-01-21 00:00:00,CUST1004,Desk Lamp,3,24.16,India
INV500042,2025-01-21 00:00:00,CUST1004,Portable SSD,2,90.35,India
INV500042,2025-01-21 00:00:00,CUST1004,Backpack,2,42.64,United Kingdom
INV503660,2025-01-21 00:00:00,CUST1375,Gaming Mouse Pad,1,19.48,India
INV500400,2025-01-22 00:00:00,CUST1038,Laptop Stand,1,29.65,UAE
INV500586,2025-01-22 00:00:00,CUST1053,Gaming Mouse Pad,3,19.8,India
INV500586,2025-01-22 00:00:00,CUST1053,Portable SSD,3,115.61,Singapore
INV500586,2025-01-22 00:00:00,CUST1053,Mini Tripod,2,14.85,UAE
INV501020,2025-01-22 00:00:00,CUST1101,USB-C Hub,6,44.12,Singapore
INV501020,2025-01-22 00:00:00,CUST1101,HDMI Cable,6,12.89,India
INV501167,2025-01-22 00:00:00,CUST1117,Webcam,2,43.32,Singapore
INV501167,2025-01-22 00:00:00,CUST1117,Backpack,3,37.26,India
INV501167,2025-01-22 00:00:00,CUST1117,Power Bank,3,24.36,India
INV501885,2025-01-22 00:00:00,CUST1188,Webcam,1,44.35,India
INV501885,2025-01-22 00:00:00,CUST1188,Desk Lamp,4,21.2,India
INV501885,2025-01-22 00:00:00,CUST1188,Headphones,2,47.43,India
INV502817,2025-01-22 00:00:00,CUST1287,Gaming Mouse Pad,1,17.53,Singapore
INV502818,2025-01-22 00:00:00,CUST1287,Fitness Band,2,33.79,India
INV503208,2025-01-22 00:00:00,CUST1324,Fitness Band,1,31.72,UAE
INV503208,2025-01-22 00:00:00,CUST1324,Notebook Set,3,8.01,India
INV500483,2025-01-23 00:00:00,CUST1045,,2,50.02,India
INV500923,2025-01-23 00:00:00,CUST1091,Mini Tripod,4,15.54,India
INV500923,2025-01-23 00:00:00,CUST1091,Bluetooth Speaker,5,51.62,India
INV501125,2025-01-23 00:00:00,CUST1112,Notebook Set,3,7.81,India
INV501125,2025-01-23 00:00:00,CUST1112,Bluetooth Speaker,3,38.89,India
INV502435,2025-01-23 00:00:00,CUST1248,Notebook Set,4,7.01,India
INV502893,2025-01-23 00:00:00,CUST1293,Wireless Mouse,1,15.49,India
INV502674,2025-01-24 00:00:00,CUST1274,Wireless Mouse,1,20.86,India
INV502674,2025-01-24 00:00:00,CUST1274,Smartwatch Strap,3,12.86,India
INV502674,2025-01-24 00:00:00,CUST1274,HDMI Cable,3,9.42,UAE
INV502793,2025-01-24 00:00:00,CUST1285,Desk Lamp,4,24.93,India
INV500196,2025-01-25 00:00:00,CUST1016,Bluetooth Speaker,1,33.15,India
INV500196,2025-01-25 00:00:00,CUST1016,Portable SSD,1,70.59,India
INV501419,2025-01-25 00:00:00,CUST1141,Webcam,1,44.55,United Kingdom
INV501419,2025-01-25 00:00:00,CUST1141,Water Bottle,3,13.86,India
INV501820,2025-01-25 00:00:00,CUST1181,Webcam,1,45.61,India
INV502005,2025-01-25 00:00:00,CUST1199,Phone Case,1,9.1,India
INV502218,2025-01-25 00:00:00,CUST1224,Mini Tripod,2,8.35,India
INV502218,2025-01-25 00:00:00,CUST1224,Backpack,1,32.48,India
INV502218,2025-01-25 00:00:00,CUST1224,Charging Cable,1,5.08,India
INV502345,2025-01-25 00:00:00,CUST1236,Smartwatch Strap,3,17.55,India
INV502345,2025-01-25 00:00:00,CUST1236,Phone Case,5,16.07,UAE
INV502404,2025-01-25 00:00:00,CUST1244,Laptop Stand,1,30.2,Singapore
INV502404,2025-01-25 00:00:00,CUST1244,Bluetooth Speaker,2,36.79,United Kingdom
INV502404,2025-01-25 00:00:00,CUST1244,Webcam,2,40.84,India
INV503369,2025-01-25 00:00:00,CUST1340,Mini Tripod,2,15.16,UAE
INV503369,2025-01-25 00:00:00,CUST1340,Power Bank,2,34.8,India
INV503369,2025-01-25 00:00:00,CUST1340,Gaming Mouse Pad,4,19.31,India
INV503633,2025-01-25 00:00:00,CUST1370,Mechanical Keyboard,2,49.31,Singapore
INV503657,2025-01-25 00:00:00,CUST1374,HDMI Cable,2,7.44,India
INV503657,2025-01-25 00:00:00,CUST1374,Desk Lamp,1,20.55,UAE
INV503657,2025-01-25 00:00:00,CUST1374,Mechanical Keyboard,1,47.24,India
INV503699,2025-01-25 00:00:00,CUST1377,Portable SSD,3,91.74,India
INV503699,2025-01-25 00:00:00,CUST1377,Notebook Set,2,7.48,India
INV503699,2025-01-25 00:00:00,CUST1377,USB-C Hub,1,30.38,India
INV500380,2025-01-26 00:00:00,CUST1035,Charging Cable,2,8.01,Singapore
INV500380,2025-01-26 00:00:00,CUST1035,Bluetooth Speaker,3,43.44,UAE
INV500985,2025-01-26 00:00:00,CUST1096,Charging Cable,3,6.62,United Kingdom
INV502120,2025-01-26 00:00:00,CUST1210,Smartwatch Strap,3,12.8,India
INV502187,2025-01-26 00:00:00,CUST1219,Backpack,4,36.99,United Kingdom
INV502187,2025-01-26 00:00:00,CUST1219,Mechanical Keyboard,2,61.07,India
INV502510,2025-01-26 00:00:00,CUST1256,Backpack,3,34.22,India
INV502566,2025-01-26 00:00:00,CUST1261,Bluetooth Speaker,3,45.03,United Kingdom
INV502566,2025-01-26 00:00:00,CUST1261,Power Bank,1,28.78,India
INV502566,2025-01-26 00:00:00,CUST1261,Fitness Band,4,38.79,Singapore
INV503004,2025-01-26 00:00:00,CUST1303,Fitness Band,1,32.58,India
INV503004,2025-01-26 00:00:00,CUST1303,Phone Case,1,10.69,india
INV503592,2025-01-26 00:00:00,CUST1365,Power Bank,1,23.96,United Kingdom
INV503592,2025-01-26 00:00:00,CUST1365,USB-C Hub,2,26.74,India
INV503818,2025-01-26 00:00:00,CUST1390,USB-C Hub,3,28.24,India
INV500151,2025-01-27 00:00:00,CUST1012,Mechanical Keyboard,2,54.97,India
INV500774,2025-01-27 00:00:00,CUST1076,Bluetooth Speaker,4,36.05,UAE
INV501625,2025-01-27 00:00:00,CUST1164,Water Bottle,4,12.52,India
INV502419,2025-01-27 00:00:00,CUST1247,HDMI Cable,1,10.35,India
INV502419,2025-01-27 00:00:00,CUST1247,USB-C Hub,4,34.52,India
INV500343,2025-01-28 00:00:00,CUST1028,Notebook Set,2,11.21,United Kingdom
INV500343,2025-01-28 00:00:00,CUST1028,Portable SSD,6,128.23,UAE
INV500343,2025-01-28 00:00:00,CUST1028,Headphones,6,67.86,Singapore
INV500407,2025-01-28 00:00:00,CUST1039,Mini Tripod,2,12.97,UAE
INV500769,2025-01-28 00:00:00,CUST1076,Charging Cable,4,5.35,India
INV500769,2025-01-28 00:00:00,CUST1076,USB-C Hub,4,25.66,India
INV500769,2025-01-28 00:00:00,CUST1076,Desk Lamp,1,21.62,India
INV502105,2025-01-28 00:00:00,CUST1208,Bluetooth Speaker,5,52.27,United Kingdom
INV502249,2025-01-28 00:00:00,CUST1228,USB-C Hub,2,28.6,India
INV502249,2025-01-28 00:00:00,CUST1228,Desk Lamp,4,24.85,India
INV502586,2025-01-28 00:00:00,CUST1263,Bluetooth Speaker,2,48.13,India
INV503297,2025-01-28 00:00:00,CUST1333,Headphones,2,50.84,India
INV503297,2025-01-28 00:00:00,CUST1333,Bluetooth Speaker,1,39.1,India
INV503705,2025-01-28 00:00:00,CUST1378,Notebook Set,4,7.12,UAE
INV503705,2025-01-28 00:00:00,CUST1378,Desk Lamp,3,24.42,UAE
INV500933,2025-01-29 00:00:00,CUST1091,USB-C Hub,5,38.75,Singapore
INV501742,2025-01-29 00:00:00,CUST1175,Phone Case,3,10.29,United Kingdom
INV501742,2025-01-29 00:00:00,CUST1175,Backpack,4,38.71,India
INV503317,2025-01-29 00:00:00,CUST1335,Mini Tripod,2,11.84,Singapore
INV500837,2025-01-30 00:00:00,CUST1082,Wireless Mouse,4,18.91,United Kingdom
INV500837,2025-01-30 00:00:00,CUST1082,HDMI Cable,4,7.86,Singapore
INV500837,2025-01-30 00:00:00,CUST1082,Mini Tripod,1,12.21,India
INV501806,2025-01-30 00:00:00,CUST1179,Gaming Mouse Pad,2,17.51,United Kingdom
INV502093,2025-01-30 00:00:00,CUST1208,Desk Lamp,2,28.25,India
INV502093,2025-01-30 00:00:00,CUST1208,Phone Case,3,10.72,UAE
INV502093,2025-01-30 00:00:00,CUST1208,Backpack,3,42.42,India
INV502241,2025-01-30 00:00:00,CUST1226,Mechanical Keyboard,1,43.74,United Kingdom
INV502241,2025-01-30 00:00:00,CUST1226,Headphones,1,35.9,India
INV503339,2025-01-30 00:00:00,CUST1337,Phone Case,2,9.9,India
INV503339,2025-01-30 00:00:00,CUST1337,Headphones,4,56.73,Singapore
INV503339,2025-01-30 00:00:00,CUST1337,Fitness Band,1,37.27,United Kingdom
INV503345,2025-01-30 00:00:00,CUST1338,Notebook Set,3,6.99,India
INV503345,2025-01-30 00:00:00,CUST1338,Wireless Mouse,2,19.65,Singapore
INV503472,2025-01-30 00:00:00,CUST1353,Water Bottle,4,13.06,Singapore
INV503649,2025-01-30 00:00:00,CUST1372,Water Bottle,1,14.56,India
INV503649,2025-01-30 00:00:00,CUST1372,Backpack,3,38.41,United Kingdom
INV500677,2025-01-31 00:00:00,CUST1067,Power Bank,4,30.98,UAE
INV501280,2025-01-31 00:00:00,CUST1129,Notebook Set,1,8.41,India
INV501393,2025-01-31 00:00:00,CUST1139,Webcam,3,38.9,UAE
INV501393,2025-01-31 00:00:00,CUST1139,Water Bottle,3,12.98,India
INV501393,2025-01-31 00:00:00,CUST1139,Power Bank,2,25.48,India
INV503387,2025-01-31 00:00:00,CUST1342,Desk Lamp,4,24.13,Singapore
INV503751,2025-01-31 00:00:00,CUST1384,Gaming Mouse Pad,4,19.17,India
INV503751,2025-01-31 00:00:00,CUST1384,Wireless Mouse,1,19.15,United Kingdom
INV503751,2025-01-31 00:00:00,CUST1384,Charging Cable,4,7.63,India
INV500874,2025-02-01 00:00:00,CUST1087,Laptop Stand,1,36.59,United Kingdom
INV500874,2025-02-01 00:00:00,CUST1087,Notebook Set,3,8.24,Singapore
INV501016,2025-02-01 00:00:00,CUST1101,Wireless Mouse,2,26.32,Singapore
INV501016,2025-02-01 00:00:00,CUST1101,Webcam,2,64.3,India
INV501016,2025-02-01 00:00:00,CUST1101,Mini Tripod,6,18.65,India
INV501113,2025-02-01 00:00:00,CUST1110,Wireless Mouse,3,18.77,Singapore
INV501113,2025-02-01 00:00:00,CUST1110,Notebook Set,2,7.51,United Kingdom
INV501113,2025-02-01 00:00:00,CUST1110,Water Bottle,1,14.36,India
INV501181,2025-02-01 00:00:00,CUST1119,Smartwatch Strap,1,9.99,India
INV501878,2025-02-01 00:00:00,CUST1187,Headphones,3,50.72,Singapore
INV501878,2025-02-01 00:00:00,CUST1187,Mini Tripod,2,13.29,India
INV501878,2025-02-01 00:00:00,CUST1187,Mechanical Keyboard,2,52.12,India
INV501940,2025-02-01 00:00:00,CUST1193,HDMI Cable,3,8.01,India
INV501940,2025-02-01 00:00:00,CUST1193,Smartwatch Strap,3,13.25,United Kingdom
INV501940,2025-02-01 00:00:00,CUST1193,Notebook Set,2,7.29,United Kingdom
INV503135,2025-02-01 00:00:00,CUST1314,Wireless Mouse,2,30.72,India
INV503135,2025-02-01 00:00:00,CUST1314,USB-C Hub,3,46.53,Singapore
INV503135,2025-02-01 00:00:00,CUST1314,Water Bottle,5,19.28,United Kingdom
INV501065,2025-02-02 00:00:00,CUST1106,Wireless Mouse,2,0.0,United Kingdom
INV501065,2025-02-02 00:00:00,CUST1106,Headphones,3,50.92,India
INV501140,2025-02-02 00:00:00,CUST1113,Fitness Band,2,28.86,India
INV501140,2025-02-02 00:00:00,CUST1113,Mechanical Keyboard,1,56.24,India
INV501140,2025-02-02 00:00:00,,Water Bottle,1,14.63,UAE
INV501213,2025-02-02 00:00:00,CUST1125,HDMI Cable,3,12.24,India
INV503197,2025-02-02 00:00:00,CUST1323,Power Bank,4,27.82,UAE
INV503261,2025-02-02 00:00:00,CUST1328,Desk Lamp,3,26.24,UAE
INV503817,2025-02-02 00:00:00,CUST1390,HDMI Cable,2,7.88,India
INV500054,2025-02-03 00:00:00,CUST1005,Portable SSD,1,69.57,United Kingdom
INV500054,2025-02-03 00:00:00,CUST1005,Water Bottle,3,11.28,UAE
INV503462,2025-02-03 00:00:00,CUST1351,USB-C Hub,4,28.32,Singapore
INV503462,2025-02-03 00:00:00,CUST1351,Mini Tripod,2,12.75,UAE
INV501630,2025-02-04 00:00:00,CUST1165,Desk Lamp,3,25.25,India
INV501630,2025-02-04 00:00:00,CUST1165,Fitness Band,4,33.62,Singapore
INV501630,2025-02-04 00:00:00,CUST1165,Backpack,3,39.0,India
INV503290,2025-02-04 00:00:00,CUST1332,Mini Tripod,1,14.3,India
INV503290,2025-02-04 00:00:00,CUST1332,Power Bank,2,32.15,India
INV502440,2025-02-05 00:00:00,CUST1248,Headphones,3,47.1,UAE
INV502440,2025-02-05 00:00:00,CUST1248,HDMI Cable,4,7.9,India
INV503659,2025-02-05 00:00:00,CUST1375,Webcam,2,55.05,Singapore
INV503659,2025-02-05 00:00:00,CUST1375,Headphones,1,53.41,United Kingdom
INV500314,2025-02-06 00:00:00,CUST1027,Mini Tripod,6,13.81,India
INV501151,2025-02-06 00:00:00,CUST1114,Bluetooth Speaker,4,37.11,India
INV501151,2025-02-06 00:00:00,CUST1114,Mini Tripod,1,11.82,United Kingdom
INV501151,2025-02-06 00:00:00,CUST1114,Water Bottle,1,13.09,United Kingdom
INV501728,2025-02-06 00:00:00,CUST1173,Water Bottle,1,14.14,United Kingdom
INV501728,2025-02-06 00:00:00,CUST1173,Power Bank,4,28.81,United Kingdom
INV501728,2025-02-06 00:00:00,CUST1173,Laptop Stand,1,32.83,UAE
INV503185,2025-02-06 00:00:00,CUST1322,Bluetooth Speaker,2,41.78,Singapore
INV503329,2025-02-06 00:00:00,CUST1336,Mechanical Keyboard,2,56.32,India
INV502255,2025-02-07 00:00:00,CUST1228,Webcam,2,46.47,Singapore
INV502255,2025-02-07 00:00:00,CUST1228,Backpack,3,37.34,India
INV502255,2025-02-07 00:00:00,CUST1228,Gaming Mouse Pad,2,15.96,Singapore
INV502422,2025-02-07 00:00:00,CUST1247,Webcam,3,52.2,India
