Order_ID,Order_Date,Customer_ID,Age,Gender,Product,Category,Quantity,Unit_Price,Sales
ORD101192,2025-12-23,CUST1281,61.0,Female,Jacket,Clothing,1,62.17,62.17
ORD100542,2025-12-24,CUST1069,41.0,Male,Backpack,Clothing,1,159.2,159.2
ORD100617,2025-12-24,CUST1130,41.0,Male,Laptop,Electronics,1,1140.92,1140.92
ORD101082,2025-12-25,CUST1260,35.0,Female,Smartphone,Electronics,3,322.73,968.19
ORD100130,2025-12-26,CUST1262,48.0,Female,Jeans,Clothing,3,16.76,50.28
ORD100064,2025-12-26,CUST1178,20.0,Male,Vacuum Cleaner,Home,1,256.87,256.87
ORD100261,2025-12-26,CUST1039,49.0,Male,Jacket,Clothing,1,48.84,48.84
ORD100521,2025-12-28,CUST1059,40.0,Male,Backpack,Clothing,1,89.59,89.59
ORD100631,2025-12-28,CUST1255,41.0,Female,Moisturizer,Beauty,1,149.29,149.29
ORD101009,2025-12-28,CUST1224,64.0,Male,Headphones,Electronics,3,734.66,2203.98
ORD101184,2025-12-28,CUST1210,37.0,Female,Running Shoes,Sports,2,60.22,120.44
ORD100565,2025-12-29,CUST1270,48.0,Male,Vacuum Cleaner,Home,1,226.13,226.13
ORD100984,2025-12-30,CUST1153,35.0,Male,Tablet,Electronics,1,635.79,635.79
ORD100628,2025-12-30,CUST1162,53.0,Male,Shampoo,Beauty,2,135.47,270.94
ORD100147,2025-12-31,CUST1216,65.0,Male,Backpack,Clothing,1,58.43,58.43
